Time	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)
4.533315	0.11109833	0.05486530	0.05320249	-0.00517121	0.00080386	-0.00035159	0.08322991	0.04710377	0.05162825	-0.00385606	-0.00140761	-0.00021270	0.06624208	0.04228128	0.04442287	-0.00251980	-0.00569299	-0.00035379	0.10511668	0.08032931	0.08881862	-0.00196201	0.00316755	0.00040468	0.06922104	0.07554634	0.07717886	-0.00092350	0.00330431	0.00083458	0.05131371	0.06176688	0.04265178	0.00334111	0.00228078	-0.00153827	0.11600913	0.06112195	0.05125626	0.00293278	-0.00867611	-0.00611954	0.08980390	0.05769176	0.05132899	0.00055023	-0.01475664	-0.01364391	0.06977189	0.05300539	0.04709619	-0.00006095	-0.00956496	-0.02370317	0.10404719	0.07747227	0.08653139	-0.00281972	0.00151713	-0.00206378	0.07263926	0.07368667	0.07848801	-0.00038028	-0.00179873	-0.02117553	0.04932240	0.06462136	0.04457988	0.00434100	-0.00096560	-0.02633433
4.549982	0.11103087	0.05485597	0.05321165	-0.00488119	0.00060508	-0.00087865	0.08316899	0.04708833	0.05163691	-0.00478355	-0.00213302	-0.00027513	0.06620651	0.04219724	0.04443795	-0.00298579	-0.00653821	-0.00015853	0.10507697	0.08040623	0.08882404	-0.00202411	0.00350559	0.00035275	0.06918860	0.07562647	0.07719483	-0.00146948	0.00351825	0.00127532	0.05136651	0.06181166	0.04264098	0.00332821	0.00227210	-0.00135013	0.11609768	0.06101830	0.05114908	0.00330934	-0.00805357	-0.00593039	0.08986111	0.05747594	0.05109615	0.00164815	-0.01299455	-0.01461383	0.06984551	0.05282977	0.04669480	0.00129484	-0.01045634	-0.02206806	0.10398988	0.07750867	0.08650713	-0.00241377	0.00103143	-0.00240115	0.07268892	0.07362117	0.07815608	0.00126232	-0.00381404	-0.01922086	0.04945507	0.06456877	0.04412033	0.00579395	-0.00250117	-0.02490255
4.566648	0.11097771	0.05488237	0.05318327	-0.00463685	0.00031341	-0.00148481	0.08308709	0.04706030	0.05164126	-0.00555585	-0.00341473	-0.00062093	0.06616642	0.04208641	0.04446470	-0.00339409	-0.00818081	-0.00065891	0.10504467	0.08048813	0.08882767	-0.00174337	0.00320123	0.00030521	0.06915704	0.07571333	0.07722907	-0.00152402	0.00296829	0.00147422	0.05143030	0.06185153	0.04263598	0.00342490	0.00157055	-0.00142705	0.11616630	0.06088672	0.05104978	0.00338705	-0.00819334	-0.00619148	0.08995957	0.05726536	0.05080259	0.00195642	-0.01225560	-0.01429662	0.06991395	0.05260716	0.04635853	0.00178166	-0.01070254	-0.02066391	0.10398438	0.07753289	0.08645982	-0.00224811	0.00026465	-0.00274272	0.07277429	0.07349301	0.07787992	0.00162986	-0.00508534	-0.01764141	0.04963150	0.06448089	0.04372999	0.00596265	-0.00354012	-0.02373429
4.583315	0.11089324	0.05490209	0.05312317	-0.00447808	-0.00004500	-0.00182560	0.08297292	0.04699712	0.05162009	-0.00577527	-0.00487466	-0.00100015	0.06609870	0.04192420	0.04447617	-0.00320857	-0.00956725	-0.00141392	0.10501275	0.08053565	0.08883108	-0.00139583	0.00254565	0.00017241	0.06911400	0.07573315	0.07726388	-0.00129171	0.00187171	0.00136473	0.05148494	0.06188991	0.04259862	0.00366376	0.00067737	-0.00146598	0.11626478	0.06076157	0.05094821	0.00291628	-0.00809282	-0.00624531	0.09003074	0.05708775	0.05055470	0.00104595	-0.01156948	-0.01270994	0.06999823	0.05239603	0.04604006	0.00147559	-0.00950599	-0.01922816	0.10395043	0.07750352	0.08641354	-0.00248392	-0.00029739	-0.00295316	0.07283815	0.07337233	0.07762050	0.00070833	-0.00428824	-0.01672070	0.04978281	0.06440056	0.04334170	0.00539433	-0.00304201	-0.02211460
4.599981	0.11079860	0.05490620	0.05307315	-0.00441922	-0.00052631	-0.00172899	0.08284391	0.04687993	0.05158385	-0.00532450	-0.00595607	-0.00119919	0.06601257	0.04171981	0.04441694	-0.00265316	-0.01023164	-0.00204037	0.10499834	0.08055801	0.08883876	-0.00108310	0.00185814	0.00030961	0.06910466	0.07574534	0.07729346	-0.00094947	0.00075147	0.00131216	0.05154442	0.06188093	0.04256355	0.00373782	-0.00054021	-0.00094921	0.11626732	0.06058541	0.05084683	0.00197363	-0.00742297	-0.00582912	0.09000948	0.05688238	0.05033055	-0.00055939	-0.01058750	-0.01067676	0.06995770	0.05223544	0.04573170	0.00084702	-0.00718937	-0.01793701	0.10391488	0.07747968	0.08634785	-0.00300997	-0.00051879	-0.00291010	0.07281647	0.07328212	0.07735388	-0.00060328	-0.00220933	-0.01633800	0.04980747	0.06433523	0.04300890	0.00458473	-0.00145261	-0.02050672
4.616648	0.11071723	0.05487601	0.05305890	-0.00455303	-0.00102589	-0.00153240	0.08275819	0.04676513	0.05156207	-0.00474392	-0.00634375	-0.00117010	0.06596301	0.04153986	0.04433777	-0.00225552	-0.01021097	-0.00231055	0.10498583	0.08056713	0.08883825	-0.00087377	0.00146542	0.00072923	0.06909836	0.07574477	0.07729669	-0.00069663	0.00032693	0.00152302	0.05160592	0.06187178	0.04252120	0.00344485	-0.00161917	0.00002839	0.11629677	0.06044558	0.05072696	0.00112676	-0.00613940	-0.00527205	0.08995034	0.05670249	0.05020817	-0.00148334	-0.00944665	-0.00891100	0.06993625	0.05214754	0.04542967	0.00070375	-0.00492355	-0.01687500	0.10384438	0.07745887	0.08629677	-0.00355286	-0.00050467	-0.00272677	0.07274986	0.07327648	0.07705966	-0.00127409	-0.00041068	-0.01596912	0.04980875	0.06433120	0.04265086	0.00391138	-0.00015393	-0.01918744
4.633315	0.11066261	0.05483489	0.05306121	-0.00486130	-0.00136925	-0.00159106	0.08269438	0.04662410	0.05154066	-0.00441668	-0.00595540	-0.00104638	0.06595974	0.04136210	0.04429030	-0.00241042	-0.00954470	-0.00223669	0.10497431	0.08059170	0.08883940	-0.00096538	0.00134502	0.00102312	0.06909897	0.07573974	0.07730559	-0.00078898	0.00051726	0.00194722	0.05168068	0.06181243	0.04254045	0.00280162	-0.00208297	0.00094664	0.11628473	0.06036023	0.05064839	0.00055898	-0.00455184	-0.00476744	0.08987272	0.05654320	0.05011112	-0.00128083	-0.00838110	-0.00790487	0.06991924	0.05213097	0.04515298	0.00113540	-0.00368956	-0.01560119	0.10377140	0.07748101	0.08625574	-0.00346725	-0.00026792	-0.00264027	0.07268621	0.07334883	0.07678428	-0.00086654	0.00021927	-0.01516143	0.04986070	0.06437854	0.04236378	0.00375429	0.00017256	-0.01768574
4.649981	0.11060449	0.05481535	0.05304811	-0.00527000	-0.00181096	-0.00211912	0.08267827	0.04654976	0.05154312	-0.00446757	-0.00571344	-0.00127161	0.06596716	0.04123464	0.04428118	-0.00299641	-0.00934815	-0.00187385	0.10496359	0.08061913	0.08887015	-0.00129778	0.00105016	0.00082758	0.06908581	0.07574156	0.07734323	-0.00136607	0.00052776	0.00216761	0.05172993	0.06176442	0.04258941	0.00230293	-0.00246770	0.00145596	0.11630957	0.06032310	0.05058326	0.00027582	-0.00322174	-0.00401713	0.08987026	0.05643731	0.05000183	-0.00054695	-0.00772775	-0.00746262	0.06999231	0.05210684	0.04490627	0.00188288	-0.00392480	-0.01395963	0.10370176	0.07748067	0.08622961	-0.00296754	-0.00016403	-0.00267823	0.07269184	0.07339156	0.07652818	0.00009432	-0.00060696	-0.01374373	0.04999344	0.06442323	0.04206326	0.00395171	-0.00055872	-0.01591028
4.666648	0.11050318	0.05480113	0.05299655	-0.00542602	-0.00230025	-0.00286089	0.08258524	0.04646850	0.05152487	-0.00451209	-0.00594760	-0.00183861	0.06590870	0.04108863	0.04428365	-0.00363959	-0.00990609	-0.00185680	0.10494082	0.08065495	0.08890686	-0.00150085	0.00047244	0.00022348	0.06906015	0.07577392	0.07740819	-0.00199021	0.00025328	0.00204184	0.05175149	0.06172087	0.04264862	0.00238203	-0.00288704	0.00110968	0.11631605	0.06030929	0.05053624	-0.00024945	-0.00284425	-0.00295854	0.08989994	0.05633888	0.04985182	0.00000525	-0.00775977	-0.00733187	0.07005132	0.05204943	0.04468489	0.00194114	-0.00542622	-0.01190622	0.10365559	0.07747664	0.08618726	-0.00212737	-0.00052523	-0.00277673	0.07273449	0.07337555	0.07632183	0.00092935	-0.00273072	-0.01171541	0.05008480	0.06440815	0.04181454	0.00346539	-0.00203964	-0.01383564
4.683314	0.11037663	0.05477723	0.05292341	-0.00501966	-0.00266909	-0.00327011	0.08248686	0.04641382	0.05149666	-0.00427576	-0.00648903	-0.00228117	0.06579003	0.04095443	0.04424289	-0.00379556	-0.01067145	-0.00222013	0.10490376	0.08065924	0.08892154	-0.00153691	-0.00005290	-0.00065442	0.06901550	0.07578809	0.07746895	-0.00250162	-0.00005972	0.00162829	0.05174876	0.06170627	0.04265985	0.00334914	-0.00299913	-0.00024051	0.11631552	0.06027177	0.05047020	-0.00060730	-0.00306662	-0.00212292	0.08994083	0.05622349	0.04970108	0.00015959	-0.00795282	-0.00660025	0.07010021	0.05192927	0.04449627	0.00130907	-0.00702552	-0.00965811	0.10364342	0.07745839	0.08613108	-0.00122570	-0.00119243	-0.00277144	0.07279020	0.07327747	0.07614170	0.00119884	-0.00473017	-0.00938080	0.05013805	0.06432889	0.04159568	0.00197087	-0.00357339	-0.01143911
4.699981	0.11026773	0.05470255	0.05285056	-0.00380428	-0.00233647	-0.00312443	0.08237058	0.04626796	0.05142961	-0.00354575	-0.00676933	-0.00228926	0.06568522	0.04072970	0.04419198	-0.00307926	-0.01070781	-0.00258328	0.10486665	0.08063482	0.08888251	-0.00147634	0.00008855	-0.00148647	0.06895772	0.07578364	0.07747379	-0.00285884	-0.00002880	0.00119702	0.05180082	0.06163586	0.04264516	0.00514668	-0.00273154	-0.00204227	0.11629076	0.06019956	0.05044065	-0.00077535	-0.00340497	-0.00165448	0.08992457	0.05605721	0.04958718	-0.00008822	-0.00795060	-0.00541080	0.07009182	0.05176807	0.04434883	0.00041325	-0.00773815	-0.00773200	0.10363005	0.07744183	0.08606585	-0.00036687	-0.00156854	-0.00265890	0.07278927	0.07314846	0.07599684	0.00095055	-0.00556084	-0.00737964	0.05012054	0.06422517	0.04142052	0.00056371	-0.00449112	-0.00895122
4.716648	0.11022273	0.05462964	0.05280072	-0.00249189	-0.00124686	-0.00278230	0.08233737	0.04612313	0.05136972	-0.00236654	-0.00624099	-0.00173383	0.06564373	0.04051700	0.04411782	-0.00170325	-0.00968924	-0.00240802	0.10484746	0.08060516	0.08882561	-0.00146062	0.00095453	-0.00172206	0.06891045	0.07574256	0.07746159	-0.00323330	0.00056107	0.00086140	0.05190575	0.06157495	0.04257629	0.00703906	-0.00209686	-0.00344572	0.11625284	0.06011654	0.05043679	-0.00071004	-0.00325359	-0.00111143	0.08988936	0.05589048	0.04952334	-0.00055928	-0.00743880	-0.00407990	0.07006998	0.05160286	0.04425398	-0.00021797	-0.00721446	-0.00615296	0.10363334	0.07740358	0.08602624	0.00016447	-0.00153937	-0.00227966	0.07278789	0.07302395	0.07590193	0.00042785	-0.00510475	-0.00595192	0.05010362	0.06414317	0.04129610	0.00000333	-0.00421768	-0.00706422
4.733315	0.11022680	0.05459344	0.05277691	-0.00183751	0.00048090	-0.00239174	0.08233508	0.04597649	0.05134507	-0.00157897	-0.00453876	-0.00081318	0.06567230	0.04031939	0.04408413	-0.00058506	-0.00732183	-0.00179968	0.10483666	0.08061338	0.08877687	-0.00169341	0.00228480	-0.00116762	0.06886098	0.07573762	0.07745773	-0.00352146	0.00153792	0.00101336	0.05208340	0.06151227	0.04250215	0.00795278	-0.00091697	-0.00394270	0.11624532	0.06005303	0.05043310	-0.00074301	-0.00191997	0.00018084	0.08986980	0.05576997	0.04950166	-0.00130080	-0.00579514	-0.00185217	0.07005267	0.05148618	0.04418882	-0.00099067	-0.00539480	-0.00356560	0.10363392	0.07736584	0.08600056	0.00050031	-0.00112314	-0.00171163	0.07277654	0.07295702	0.07583960	-0.00012014	-0.00326672	-0.00415673	0.05008034	0.06407953	0.04122594	-0.00028575	-0.00269008	-0.00481112
4.749981	0.11024924	0.05465356	0.05275296	-0.00215338	0.00219704	-0.00200710	0.08234717	0.04593511	0.05135572	-0.00176159	-0.00171798	0.00019018	0.06570597	0.04024789	0.04406286	-0.00053216	-0.00381017	-0.00096849	0.10482033	0.08069383	0.08876754	-0.00221790	0.00295469	-0.00000793	0.06880888	0.07578692	0.07749653	-0.00368358	0.00220195	0.00152294	0.05225710	0.06152837	0.04240530	0.00706597	0.00047054	-0.00347975	0.11625663	0.06002565	0.05041325	-0.00017554	0.00089774	0.00153829	0.08987930	0.05569629	0.04945737	-0.00108246	-0.00256891	0.00098145	0.07006448	0.05141316	0.04410858	-0.00087053	-0.00287700	0.00002198	0.10365462	0.07734057	0.08597972	0.00081044	-0.00050266	-0.00114181	0.07280084	0.07291790	0.07576872	-0.00010777	-0.00138485	-0.00164502	0.05011087	0.06403387	0.04114895	0.00003740	-0.00150912	-0.00147448
4.766647	0.11019887	0.05473266	0.05270501	-0.00298728	0.00300533	-0.00163114	0.08232058	0.04593750	0.05138641	-0.00292548	0.00084587	0.00069211	0.06570219	0.04021534	0.04407369	-0.00152637	-0.00076674	-0.00014009	0.10477465	0.08078937	0.08879413	-0.00271269	0.00244019	0.00119094	0.06873025	0.07587743	0.07753578	-0.00358687	0.00217789	0.00186843	0.05239039	0.06156247	0.04235220	0.00470541	0.00111353	-0.00220616	0.11625700	0.06004431	0.05042432	0.00081141	0.00478730	0.00284237	0.08986452	0.05565707	0.04943737	-0.00013430	0.00234471	0.00458507	0.07005099	0.05139697	0.04407110	0.00004571	0.00049506	0.00520392	0.10366669	0.07734805	0.08596349	0.00124191	0.00029195	-0.00055418	0.07279540	0.07291768	0.07571169	0.00051696	-0.00067219	0.00246418	0.05012236	0.06402929	0.04109401	0.00050759	-0.00163444	0.00402948
4.783314	0.11011527	0.05482611	0.05267036	-0.00374732	0.00256305	-0.00138155	0.08224935	0.04601427	0.05140571	-0.00391947	0.00238215	0.00055924	0.06564931	0.04027539	0.04406716	-0.00269075	0.00097577	0.00017196	0.10470682	0.08086916	0.08883068	-0.00285601	0.00064645	0.00204314	0.06865994	0.07594286	0.07758425	-0.00296255	0.00100997	0.00176848	0.05243900	0.06163064	0.04232120	0.00157620	0.00108835	-0.00080483	0.11623915	0.06014543	0.05052003	0.00144438	0.00925550	0.00420382	0.08980581	0.05570019	0.04956019	0.00080243	0.00858644	0.00919387	0.06999700	0.05142305	0.04420892	0.00109584	0.00509180	0.01226257	0.10368939	0.07737100	0.08594889	0.00180692	0.00098158	0.00003725	0.07277770	0.07296569	0.07575537	0.00148491	-0.00053395	0.00850808	0.05010291	0.06406926	0.04115121	0.00034252	-0.00206009	0.01185360
4.799981	0.11000275	0.05484917	0.05264589	-0.00388814	0.00109720	-0.00109572	0.08214185	0.04608521	0.05141304	-0.00429971	0.00272415	-0.00003740	0.06556521	0.04032589	0.04408030	-0.00322906	0.00166976	-0.00019232	0.10463863	0.08083256	0.08887769	-0.00247051	-0.00156280	0.00220493	0.06860185	0.07593147	0.07760119	-0.00183769	-0.00077755	0.00115436	0.05240631	0.06164134	0.04234093	-0.00126750	0.00062984	0.00036813	0.11628447	0.06034913	0.05061325	0.00104241	0.01301711	0.00560785	0.08984540	0.05586395	0.04973516	0.00037670	0.01465209	0.01394114	0.07003910	0.05149266	0.04444025	0.00072133	0.01003661	0.02003018	0.10371187	0.07739471	0.08595333	0.00222132	0.00135519	0.00048462	0.07279680	0.07295020	0.07591112	0.00157975	0.00029888	0.01508898	0.05013003	0.06401858	0.04137588	-0.00166340	-0.00164629	0.02036582
4.816647	0.10995074	0.05484255	0.05265729	-0.00317426	-0.00070384	-0.00063246	0.08204561	0.04612946	0.05140086	-0.00394677	0.00227441	-0.00070639	0.06549148	0.04035079	0.04408536	-0.00307531	0.00169865	-0.00085775	0.10460251	0.08076080	0.08891410	-0.00162971	-0.00312963	0.00175726	0.06858528	0.07588351	0.07761818	-0.00059761	-0.00235275	0.00038345	0.05234703	0.06161382	0.04237434	-0.00312643	-0.00015322	0.00106490	0.11633961	0.06063199	0.05073142	0.00002507	0.01580239	0.00642766	0.08988950	0.05622039	0.05007772	-0.00066761	0.02033320	0.01706713	0.07009231	0.05170887	0.04491643	-0.00060246	0.01511105	0.02651367	0.10376512	0.07742079	0.08598083	0.00244820	0.00152533	0.00085235	0.07286037	0.07290572	0.07628848	0.00077959	0.00257210	0.02085519	0.05012018	0.06392440	0.04187540	-0.00453239	0.00002801	0.02793100
4.833314	0.10991659	0.05480515	0.05264321	-0.00197519	-0.00200222	-0.00026021	0.08199887	0.04614833	0.05138118	-0.00297950	0.00139479	-0.00107857	0.06545302	0.04035087	0.04407363	-0.00237343	0.00103536	-0.00118947	0.10459200	0.08064344	0.08895341	-0.00063811	-0.00353230	0.00116539	0.06860329	0.07579361	0.07761817	0.00031717	-0.00292205	-0.00011399	0.05226281	0.06159588	0.04239330	-0.00359952	-0.00113199	0.00142167	0.11637824	0.06097314	0.05081489	-0.00128206	0.01770593	0.00697252	0.08996262	0.05667608	0.05041448	-0.00178152	0.02537441	0.01832703	0.07017491	0.05205039	0.04544155	-0.00207526	0.01976802	0.03145614	0.10382126	0.07744173	0.08600233	0.00276854	0.00197888	0.00112523	0.07294452	0.07289746	0.07675245	0.00007082	0.00591631	0.02530864	0.05008467	0.06386612	0.04249366	-0.00703949	0.00244786	0.03372156
4.849980	0.10990491	0.05475520	0.05263568	-0.00076656	-0.00222144	-0.00014711	0.08197144	0.04615666	0.05135262	-0.00176665	0.00099475	-0.00106685	0.06543501	0.04037128	0.04402337	-0.00146118	0.00078231	-0.00126103	0.10460284	0.08059508	0.08896033	0.00007544	-0.00277695	0.00072535	0.06863251	0.07574667	0.07760254	0.00076458	-0.00265491	-0.00010107	0.05219915	0.06159124	0.04241370	-0.00320874	-0.00143488	0.00138743	0.11629216	0.06124106	0.05094395	-0.00266363	0.01915146	0.00708564	0.08982705	0.05710867	0.05076385	-0.00228421	0.02884018	0.01772616	0.07003640	0.05243473	0.04604631	-0.00293118	0.02250434	0.03395303	0.10386615	0.07746826	0.08601923	0.00314699	0.00254483	0.00122529	0.07289409	0.07302342	0.07722291	0.00030093	0.00928737	0.02740044	0.04984900	0.06395391	0.04311982	-0.00831378	0.00485687	0.03610879
4.866647	0.10989311	0.05469888	0.05263203	0.00004418	-0.00185796	-0.00018384	0.08195662	0.04616379	0.05132890	-0.00100524	0.00106041	-0.00081364	0.06541828	0.04038674	0.04398146	-0.00077356	0.00112594	-0.00109530	0.10461076	0.08057177	0.08895284	0.00027035	-0.00155688	0.00045914	0.06865012	0.07570590	0.07758816	0.00070192	-0.00202664	0.00010889	0.05214422	0.06157307	0.04242743	-0.00246867	-0.00129557	0.00141651	0.11619976	0.06155900	0.05106284	-0.00387313	0.01978078	0.00675308	0.08973044	0.05761738	0.05102814	-0.00174076	0.02984271	0.01559377	0.06990699	0.05288896	0.04660853	-0.00271634	0.02219712	0.03347997	0.10389949	0.07751062	0.08603242	0.00320272	0.00282553	0.00124582	0.07281094	0.07331527	0.07768245	0.00119161	0.01109947	0.02682484	0.04962960	0.06416860	0.04372959	-0.00806517	0.00615014	0.03505134
4.883314	0.10989640	0.05466878	0.05263463	0.00060834	-0.00127914	-0.00028616	0.08194378	0.04617830	0.05131975	-0.00079852	0.00132677	-0.00060028	0.06540620	0.04039531	0.04397493	-0.00048135	0.00127668	-0.00055706	0.10462142	0.08057064	0.08895293	0.00009298	-0.00066255	0.00035681	0.06865218	0.07570320	0.07759054	0.00045508	-0.00135053	0.00041247	0.05212486	0.06152534	0.04246229	-0.00166145	-0.00107140	0.00143488	0.11610836	0.06187152	0.05122112	-0.00411356	0.02000029	0.00655624	0.08963986	0.05813293	0.05127202	-0.00001345	0.02993268	0.01381542	0.06979915	0.05327028	0.04721751	-0.00100244	0.02070419	0.03178006	0.10396364	0.07758705	0.08605313	0.00304153	0.00272383	0.00130505	0.07279745	0.07358568	0.07814001	0.00265033	0.01085539	0.02567804	0.04946198	0.06432595	0.04432968	-0.00610471	0.00625591	0.03310843
4.899980	0.10992016	0.05466890	0.05263975	0.00078559	-0.00080582	-0.00082093	0.08193886	0.04621378	0.05132256	-0.00074346	0.00143754	-0.00044264	0.06540182	0.04042475	0.04398752	-0.00035819	0.00091793	0.00018127	0.10461944	0.08057220	0.08896434	-0.00014763	-0.00086982	0.00049092	0.06864955	0.07567959	0.07761797	0.00032198	-0.00131764	0.00071444	0.05210416	0.06150214	0.04248436	-0.00108015	-0.00100503	0.00145395	0.11607797	0.06228096	0.05129424	-0.00393422	0.01962992	0.00713312	0.08974171	0.05869775	0.05145802	0.00189346	0.02930126	0.01362272	0.06987245	0.05360790	0.04772354	0.00099767	0.01937086	0.03036241	0.10403050	0.07764568	0.08608313	0.00288260	0.00244369	0.00137505	0.07292812	0.07377900	0.07856054	0.00403600	0.00921804	0.02495124	0.04944351	0.06439932	0.04485349	-0.00389389	0.00573116	0.03189066
4.916647	0.10994705	0.05467546	0.05262695	0.00073854	-0.00040261	-0.00164007	0.08192460	0.04624598	0.05132357	-0.00071418	0.00138622	-0.00051793	0.06540430	0.04046079	0.04399801	-0.00019834	0.00062036	0.00038505	0.10461056	0.08056401	0.08898444	-0.00014525	-0.00183244	0.00083376	0.06865087	0.07566002	0.07763923	0.00054285	-0.00219581	0.00087738	0.05209624	0.06149449	0.04251914	-0.00083089	-0.00088334	0.00139824	0.11601668	0.06260756	0.05138128	-0.00415297	0.01797927	0.00793145	0.08984883	0.05914303	0.05164058	0.00254245	0.02730122	0.01473801	0.06997767	0.05381682	0.04817980	0.00166078	0.01817915	0.02928764	0.10408421	0.07767814	0.08610824	0.00275997	0.00185155	0.00134707	0.07308909	0.07382175	0.07893182	0.00441609	0.00726666	0.02428161	0.04945870	0.06438609	0.04532976	-0.00314196	0.00558461	0.03085948
4.933313	0.10996599	0.05466997	0.05259401	0.00039488	-0.00039041	-0.00231202	0.08190759	0.04627702	0.05130829	-0.00064686	0.00118804	-0.00076892	0.06539884	0.04046311	0.04400988	-0.00001732	0.00050092	-0.00006156	0.10459799	0.08053764	0.08899492	0.00005778	-0.00288976	0.00120353	0.06866363	0.07563904	0.07765009	0.00120737	-0.00353420	0.00079949	0.05208327	0.06151120	0.04252677	-0.00096670	-0.00086431	0.00132084	0.11597870	0.06292176	0.05148749	-0.00465831	0.01464702	0.00816719	0.08994225	0.05960720	0.05187808	0.00202835	0.02364079	0.01521003	0.07007309	0.05411830	0.04860681	0.00097122	0.01668933	0.02711517	0.10410963	0.07767978	0.08613079	0.00275084	0.00070006	0.00104726	0.07318825	0.07387145	0.07932952	0.00342374	0.00559999	0.02287516	0.04946372	0.06446052	0.04581390	-0.00376355	0.00573794	0.02921403
4.949980	0.10995604	0.05464704	0.05253011	-0.00018030	-0.00048736	-0.00259255	0.08189549	0.04627884	0.05129388	-0.00047304	0.00114872	-0.00091028	0.06539500	0.04044829	0.04401258	0.00017017	0.00043364	-0.00050664	0.10459659	0.08046484	0.08900525	0.00047714	-0.00341096	0.00140757	0.06868174	0.07557160	0.07765598	0.00196718	-0.00430988	0.00045721	0.05207124	0.06148607	0.04255501	-0.00136966	-0.00103178	0.00123449	0.11584985	0.06311578	0.05171335	-0.00479488	0.01054910	0.00796237	0.08990134	0.05996579	0.05221472	0.00077989	0.01942031	0.01462167	0.07000533	0.05443591	0.04911278	-0.00020474	0.01510777	0.02440391	0.10413753	0.07769740	0.08614720	0.00298501	-0.00086245	0.00069958	0.07316396	0.07399303	0.07973430	0.00186552	0.00416783	0.02121882	0.04933207	0.06462386	0.04635432	-0.00463840	0.00576562	0.02724875
4.966647	0.10994873	0.05464466	0.05246668	-0.00086915	-0.00046864	-0.00246693	0.08188686	0.04629117	0.05126441	-0.00026018	0.00129708	-0.00074871	0.06539689	0.04044118	0.04399277	0.00031889	0.00047742	-0.00063256	0.10461703	0.08036936	0.08904012	0.00102252	-0.00334976	0.00128378	0.06872174	0.07546072	0.07766266	0.00246556	-0.00442637	0.00014938	0.05204935	0.06146245	0.04256709	-0.00187761	-0.00130311	0.00118863	0.11576034	0.06326962	0.05187984	-0.00428235	0.00727791	0.00711543	0.08986270	0.06029354	0.05252880	0.00025526	0.01556978	0.01312619	0.06994404	0.05474667	0.04957039	-0.00055351	0.01301959	0.02174658	0.10418881	0.07769484	0.08615663	0.00338079	-0.00233603	0.00041619	0.07314701	0.07412430	0.08011872	0.00119083	0.00265335	0.01951002	0.04920218	0.06480794	0.04683467	-0.00452744	0.00484230	0.02503262
